"Country","Year","Calories Per Day","Body Mass Index","GDP Per Capita","Region","Digraph","GDP.sqrt"
"Albania","1980",2659.95,25.22533,1060.68460246494,"Europe & Central Asia","AL",32.5681531939553
"Albania","1981",2747.51,25.23981,1099.51270187282,"Europe & Central Asia","AL",33.1589007940978
"Albania","1982",2691.75,25.25636,1110.51226134227,"Europe & Central Asia","AL",33.3243493761284
"Albania","1983",2840.86,25.27176,1101.33565379813,"Europe & Central Asia","AL",33.1863775335322
"Albania","1984",2758.98,25.27901,1065.23534690326,"Europe & Central Asia","AL",32.6379433620328
"Albania","1985",2607.83,25.28669,1059.86574438657,"Europe & Central Asia","AL",32.5555793127164
"Albania","1986",2738.9,25.29451,1091.56055727185,"Europe & Central Asia","AL",33.0387735436994
"Albania","1987",2552.18,25.30217,1054.24780308217,"Europe & Central Asia","AL",32.4691823593107
"Albania","1988",2647.18,25.3045,1013.62900810671,"Europe & Central Asia","AL",31.8375408614847
"Albania","1989",2629.8,25.31944,1092.4745722147,"Europe & Central Asia","AL",33.0526031079959
"Albania","1990",2656.37,25.32357,977.765529827164,"Europe & Central Asia","AL",31.2692425528212
"Albania","1991",2388.87,25.28452,687.991872506745,"Europe & Central Asia","AL",26.2295991678627
"Albania","1992",2650.29,25.23077,643.285847977651,"Europe & Central Asia","AL",25.3630804118437
"Albania","1993",2855.45,25.21192,714.241431508749,"Europe & Central Asia","AL",26.7252957235041
"Albania","1994",2938.79,25.22115,784.5831479144,"Europe & Central Asia","AL",28.0104114199417
"Albania","1995",2825.83,25.25874,899.782936847142,"Europe & Central Asia","AL",29.9963820626279
"Albania","1996",2979.3,25.31097,990.653204029821,"Europe & Central Asia","AL",31.4746438268938
"Albania","1997",2746.72,25.33988,895.56097296468,"Europe & Central Asia","AL",29.9259247637342
"Albania","1998",2790.7,25.39116,1013.51431710214,"Europe & Central Asia","AL",31.83573961921
"Albania","1999",2891.76,25.46555,1118.17150532779,"Europe & Central Asia","AL",33.4390715380644
"Albania","2000",2832.07,25.55835,1200.13743711751,"Europe & Central Asia","AL",34.6429998285008
"Albania","2001",2861.18,25.66701,1281.84280388254,"Europe & Central Asia","AL",35.8028323444185
"Albania","2002",2864.93,25.77167,1313.72272525926,"Europe & Central Asia","AL",36.2453131488646
"Albania","2003",2838.24,25.87274,1381.04083217492,"Europe & Central Asia","AL",37.1623577316472
"Albania","2004",2849.36,25.98136,1454.022853972,"Europe & Central Asia","AL",38.1316516029925
"Albania","2005",2917.08,26.08939,1525.72358886865,"Europe & Central Asia","AL",39.0605118869255
"Albania","2006",2914.95,26.20867,1594.49506703967,"Europe & Central Asia","AL",39.9311290478953
"Albania","2007",2879.57,26.32753,1681.61390973425,"Europe & Central Asia","AL",41.0074860206554
"Algeria","1980",2657.34,22.25703,1876.07563869197,"Middle East & North Africa","DZ",43.313688814184
"Algeria","1981",2685.14,22.34745,1869.62127900075,"Middle East & North Africa","DZ",43.2391174632502
"Algeria","1982",2656.45,22.43647,1924.61408565743,"Middle East & North Africa","DZ",43.8704238144268
"Algeria","1983",2637.55,22.52105,1963.36510433204,"Middle East & North Africa","DZ",44.30987592323
"Algeria","1984",2584.16,22.60633,2008.4721757979,"Middle East & North Africa","DZ",44.8159812544353
"Algeria","1985",2700.86,22.69501,2020.08722020044,"Middle East & North Africa","DZ",44.9453804100092
"Algeria","1986",2717.66,22.76979,1969.76421690317,"Middle East & North Africa","DZ",44.3820258314463
"Algeria","1987",2724.66,22.84096,1902.06109765119,"Middle East & North Africa","DZ",43.6126254386409
"Algeria","1988",2795,22.90644,1833.15287804599,"Middle East & North Africa","DZ",42.8153346132667
"Algeria","1989",2862.84,22.97931,1864.71258205694,"Middle East & North Africa","DZ",43.1823179328871
"Algeria","1990",2856.21,23.046,1832.7433693967,"Middle East & North Africa","DZ",42.810552080027
"Algeria","1991",2835.47,23.11333,1766.66083880419,"Middle East & North Africa","DZ",42.0316647160708
"Algeria","1992",2972.77,23.18776,1755.97369770475,"Middle East & North Africa","DZ",41.9043398433235
"Algeria","1993",2971.61,23.25764,1680.37985562909,"Middle East & North Africa","DZ",40.992436566141
"Algeria","1994",2865.2,23.32273,1630.38150761552,"Middle East & North Africa","DZ",40.3779829562538
"Algeria","1995",2891.3,23.39526,1660.00419222038,"Middle East & North Africa","DZ",40.7431490218954
"Algeria","1996",2893.72,23.46811,1698.3338226989,"Middle East & North Africa","DZ",41.2108459352499
"Algeria","1997",2844.07,23.5416,1690.23753835839,"Middle East & North Africa","DZ",41.1124985662315
"Algeria","1998",2904.07,23.61592,1750.65089993308,"Middle East & North Africa","DZ",41.8407803456518
"Algeria","1999",2957.91,23.69486,1781.14246394998,"Middle East & North Africa","DZ",42.2035835439359
"Algeria","2000",2928.84,23.77659,1794.40523316556,"Middle East & North Africa","DZ",42.3604205971277
"Algeria","2001",3003.63,23.86256,1814.41513001441,"Middle East & North Africa","DZ",42.5959520378922
"Algeria","2002",3034.33,23.95294,1871.921986165,"Middle East & North Africa","DZ",43.2657137484752
"Algeria","2003",3073.26,24.05243,1971.51280258447,"Middle East & North Africa","DZ",44.401720716482
"Algeria","2004",3090.13,24.15957,2043.13571301002,"Middle East & North Africa","DZ",45.2010587598346
"Algeria","2005",3059.24,24.27001,2115.18602810314,"Middle East & North Africa","DZ",45.9911516283637
"Algeria","2006",3101.2,24.3827,2124.95775380495,"Middle East & North Africa","DZ",46.0972640598653
"Algeria","2007",3153.38,24.48846,2155.48523109312,"Middle East & North Africa","DZ",46.4272035674465
"Angola","1985",1640.78,20.94857,362.476701449228,"Sub-Saharan Africa","AO",19.0388209049097
"Angola","1986",1598.53,20.9603,362.354136034834,"Sub-Saharan Africa","AO",19.0356018038525
"Angola","1987",1586.87,20.98025,381.157524473169,"Sub-Saharan Africa","AO",19.5232559905659
"Angola","1988",1559.92,21.01375,392.772807154655,"Sub-Saharan Africa","AO",19.8184965916856
"Angola","1989",1540.59,21.05269,384.42360185914,"Sub-Saharan Africa","AO",19.6067233840624
"Angola","1990",1589.55,21.09007,372.794513474121,"Sub-Saharan Africa","AO",19.3078873384459
"Angola","1991",1561.63,21.12136,357.31084753235,"Sub-Saharan Africa","AO",18.9026677358607
"Angola","1992",1576.1,21.14987,322.09296787346,"Sub-Saharan Africa","AO",17.9469487064921
"Angola","1993",1511.01,21.13938,234.669407323786,"Sub-Saharan Africa","AO",15.3189231776841
"Angola","1994",1589.52,21.14186,235.204999150196,"Sub-Saharan Africa","AO",15.3363945942388
"Angola","1995",1634.08,21.16022,251.897955294535,"Sub-Saharan Africa","AO",15.8712934348318
"Angola","1996",1674.3,21.19076,272.291191870514,"Sub-Saharan Africa","AO",16.5012481912889
"Angola","1997",1676.52,21.22621,286.004547251252,"Sub-Saharan Africa","AO",16.911668967055
"Angola","1998",1700.9,21.27082,297.421277526885,"Sub-Saharan Africa","AO",17.2459061091868
"Angola","1999",1757.79,21.31954,298.573479294048,"Sub-Saharan Africa","AO",17.2792788997125
"Angola","2000",1763.08,21.3748,298.405842933873,"Sub-Saharan Africa","AO",17.2744274270921
"Angola","2001",1784.16,21.43664,297.901683646032,"Sub-Saharan Africa","AO",17.2598286099843
"Angola","2002",1833.9,21.51765,329.565594272163,"Sub-Saharan Africa","AO",18.1539415629819
"Angola","2003",1857.8,21.59924,328.777995072601,"Sub-Saharan Africa","AO",18.1322363505609
"Angola","2004",1893.7,21.69218,353.23146615682,"Sub-Saharan Africa","AO",18.7944530688398
"Angola","2005",1915.7,21.80564,404.270301696386,"Sub-Saharan Africa","AO",20.106474123933
"Angola","2006",1958.96,21.93881,473.136343528806,"Sub-Saharan Africa","AO",21.7516974861459
"Angola","2007",1973.29,22.08962,562.987684779848,"Sub-Saharan Africa","AO",23.7273615216662
"Antigua and Barbuda","1980",1916.45,23.31424,4639.18768603469,"America","AG",68.1115826129058
"Antigua and Barbuda","1981",2015.74,23.39054,4869.479426267,"America","AG",69.7816553706416
"Antigua and Barbuda","1982",1896.1,23.45883,4936.89236411724,"America","AG",70.2630227368368
"Antigua and Barbuda","1983",1964.98,23.53735,5244.92902943782,"America","AG",72.4218822555574
"Antigua and Barbuda","1984",2182.71,23.63584,5850.6561137711,"America","AG",76.4895817335348
"Antigua and Barbuda","1985",2126.31,23.73109,6422.81185867619,"America","AG",80.1424472965244
"Antigua and Barbuda","1986",2180.11,23.83449,7360.34615736232,"America","AG",85.7924597931678
"Antigua and Barbuda","1987",2196.5,23.93649,8097.6520812702,"America","AG",89.9869550616655
"Antigua and Barbuda","1988",2364.34,24.05364,8651.25070836931,"America","AG",93.0120997955068
"Antigua and Barbuda","1989",2489.2,24.16347,9220.86107524723,"America","AG",96.0253147625522
"Antigua and Barbuda","1990",2474.33,24.26782,9454.02124577918,"America","AG",97.2317913327692
"Antigua and Barbuda","1991",2557.14,24.36568,9561.69316898228,"America","AG",97.7839105833996
"Antigua and Barbuda","1992",2510.77,24.45644,9484.40312300584,"America","AG",97.3879002905692
"Antigua and Barbuda","1993",2323.21,24.54096,9775.60140007079,"America","AG",98.8716410305341
"Antigua and Barbuda","1994",2234.21,24.60945,10136.6996402576,"America","AG",100.681178182705
"Antigua and Barbuda","1995",2184.22,24.66461,9466.09534149999,"America","AG",97.2938607595566
"Antigua and Barbuda","1996",2170.37,24.72544,9844.76196919292,"America","AG",99.2207738792281
"Antigua and Barbuda","1997",2179.33,24.78714,10058.4873217928,"America","AG",100.292010259007
"Antigua and Barbuda","1998",2182.8,24.84936,10237.410986247,"America","AG",101.180091847394
"Antigua and Barbuda","1999",2200.01,24.91721,9863.38799350069,"America","AG",99.3145910402932
"Antigua and Barbuda","2000",2178.78,24.99158,10143.3680764924,"America","AG",100.714289336183
"Antigua and Barbuda","2001",2077.87,25.05857,9639.57766628839,"America","AG",98.1813509088584
"Antigua and Barbuda","2002",2073.33,25.13039,9753.3083112259,"America","AG",98.7588391549126
"Antigua and Barbuda","2003",2077.55,25.20713,10241.6848388146,"America","AG",101.201209670708
"Antigua and Barbuda","2004",2161.48,25.29898,10599.2846682699,"America","AG",102.952827393277
"Antigua and Barbuda","2005",2294.69,25.39965,11102.9321569272,"America","AG",105.370452010643
"Antigua and Barbuda","2006",2293.67,25.51382,12452.2820377198,"America","AG",111.589793609092
"Antigua and Barbuda","2007",2368.5,25.64247,13495.1274662981,"America","AG",116.168530447355
"Argentina","1980",3221.99,25.37913,7540.68526345994,"America","AR",86.8371191568441
"Argentina","1981",3201.05,25.44951,7004.45874005954,"America","AR",83.6926444800231
"Argentina","1982",3064.79,25.50242,6556.34758572893,"America","AR",80.9712763004816
"Argentina","1983",2999.66,25.55644,6707.05685968279,"America","AR",81.8966230053644
"Argentina","1984",3046.75,25.61271,6751.82011144354,"America","AR",82.1694597246662
"Argentina","1985",3130.71,25.66593,6146.15545473564,"America","AR",78.3974199494833
"Argentina","1986",3044.29,25.72364,6531.92642240356,"America","AR",80.8203342136344
"Argentina","1987",3113.49,25.78529,6623.37450644778,"America","AR",81.3841170404139
"Argentina","1988",3028.9,25.84428,6360.58861896237,"America","AR",79.7532984832751
"Argentina","1989",2980.35,25.8851,5800.05698166249,"America","AR",76.1581051606622
"Argentina","1990",2924.8,25.92482,5581.96234144295,"America","AR",74.7125313548065
"Argentina","1991",3024.96,25.99177,6203.44566219025,"America","AR",78.7619556777906
"Argentina","1992",3087.95,26.07642,6851.75258604903,"America","AR",82.7753138686229
"Argentina","1993",3123.27,26.17288,7162.0934206128,"America","AR",84.6291523094306
"Argentina","1994",3162.52,26.27872,7483.56091757193,"America","AR",86.5075772263443
"Argentina","1995",3168.17,26.37522,7179.93882619264,"America","AR",84.7345196846754
"Argentina","1996",3162.69,26.47182,7484.00401577227,"America","AR",86.510138225368
"Argentina","1997",3135.69,26.57778,7994.11554715093,"America","AR",89.4098179572631
"Argentina","1998",3166.62,26.68714,8205.47458961526,"America","AR",90.5840747019875
"Argentina","1999",3266.75,26.79005,7839.51493813364,"America","AR",88.5410353346607
"Argentina","2000",3271.7,26.88103,7695.59407267269,"America","AR",87.7245351807161
"Argentina","2001",3183.34,26.96067,7283.06291621498,"America","AR",85.3408631091518
"Argentina","2002",2965.9,26.99882,6428.39383594975,"America","AR",80.1772650815039
"Argentina","2003",3059.74,27.04738,6933.15559388456,"America","AR",83.265572680938
"Argentina","2004",3029.91,27.11001,7492.24950765263,"America","AR",86.5577813235334
"Argentina","2005",3091.79,27.18941,8107.97536482058,"America","AR",90.0442966812478
"Argentina","2006",2969.12,27.28179,8717.17629634478,"America","AR",93.3658197433342
"Argentina","2007",2940.98,27.38889,9388.68852258442,"America","AR",96.8952450979119
"Armenia","1992",1833.98,24.12982,419.976581693147,"Europe & Central Asia","AM",20.4933301757705
"Armenia","1993",1868.46,24.05854,392.060864781953,"Europe & Central Asia","AM",19.800526881423
"Armenia","1994",1945.81,24.02297,423.25773974768,"Europe & Central Asia","AM",20.5732287147079
"Armenia","1995",1951.48,24.0157,461.919360471551,"Europe & Central Asia","AM",21.4923093331441
"Armenia","1996",1971.03,24.02627,496.87291122969,"Europe & Central Asia","AM",22.2906462721405
"Armenia","1997",2169.53,24.03885,519.490892220574,"Europe & Central Asia","AM",22.7923428418531
"Armenia","1998",2174.77,24.071,562.027614863381,"Europe & Central Asia","AM",23.7071216064579
"Armenia","1999",2164.38,24.11699,584.045435432952,"Europe & Central Asia","AM",24.167031994702
"Armenia","2000",2133.45,24.18045,621.424826318947,"Europe & Central Asia","AM",24.928393977931
"Armenia","2001",2149.52,24.2667,683.096784161538,"Europe & Central Asia","AM",26.1361202966611
"Armenia","2002",2150.57,24.37698,774.369977879905,"Europe & Central Asia","AM",27.8275039822099
"Armenia","2003",2295.14,24.50332,883.245701378816,"Europe & Central Asia","AM",29.7194498835159
"Armenia","2004",2150.33,24.64178,975.046816591426,"Europe & Central Asia","AM",31.2257396484283
"Armenia","2005",2269.82,24.81447,1109.03378691078,"Europe & Central Asia","AM",33.3021588926421
"Armenia","2006",2200.4,24.9916,1253.81330047627,"Europe & Central Asia","AM",35.4092262055565
"Armenia","2007",2279.87,25.1759,1424.1905619884,"Europe & Central Asia","AM",37.7384493850556
"Australia","1980",3067.6,24.92729,14555.9477005139,"East Asia & Pacific","AU",120.648032310991
"Australia","1981",3079.17,25.00216,14814.0730690976,"East Asia & Pacific","AU",121.713076820437
"Australia","1982",3108.89,25.0766,15040.8482193504,"East Asia & Pacific","AU",122.641135918379
"Australia","1983",3049.26,25.14938,14510.143695784,"East Asia & Pacific","AU",120.458057828374
"Australia","1984",3100.27,25.22894,15027.669488976,"East Asia & Pacific","AU",122.58739531035
"Australia","1985",3134.12,25.31849,15574.4414435333,"East Asia & Pacific","AU",124.797601914193
"Australia","1986",3088.53,25.41017,16024.0340185151,"East Asia & Pacific","AU",126.586073556751
"Australia","1987",3113.5,25.50528,16195.4682147772,"East Asia & Pacific","AU",127.261416834708
"Australia","1988",3121.54,25.60001,16832.6986516035,"East Asia & Pacific","AU",129.74089043784
"Australia","1989",3141.58,25.7005,17199.9110242552,"East Asia & Pacific","AU",131.148431268754
"Australia","1990",3177.79,25.80568,17553.3768417308,"East Asia & Pacific","AU",132.489157449698
"Australia","1991",3109.4,25.90295,17270.3286983103,"East Asia & Pacific","AU",131.416622610347
"Australia","1992",3116.99,26.00624,17137.5584978868,"East Asia & Pacific","AU",130.910498043078
"Australia","1993",3044.14,26.10586,17669.3198978354,"East Asia & Pacific","AU",132.925994063747
"Australia","1994",3038.66,26.20077,18191.1645734755,"East Asia & Pacific","AU",134.874625387711
"Australia","1995",3081.55,26.29241,18690.4365842162,"East Asia & Pacific","AU",136.712971528733
"Australia","1996",3056.62,26.38256,19183.1403882777,"East Asia & Pacific","AU",138.503214360814
"Australia","1997",3091.38,26.47351,19709.6605048556,"East Asia & Pacific","AU",140.391098381826
"Australia","1998",3015.25,26.56314,20387.7728439909,"East Asia & Pacific","AU",142.785758547521
"Australia","1999",3013.15,26.65506,21154.758050783,"East Asia & Pacific","AU",145.446753318123
"Australia","2000",3002.91,26.74486,21708.0372555598,"East Asia & Pacific","AU",147.336476323957
"Australia","2001",3080.42,26.84397,21824.0860667657,"East Asia & Pacific","AU",147.72977379921
"Australia","2002",3073.21,26.93858,22402.991019202,"East Asia & Pacific","AU",149.676287431249
"Australia","2003",3134.09,27.03801,22825.5710218865,"East Asia & Pacific","AU",151.081339092181
"Australia","2004",3067.14,27.13871,23498.2619912382,"East Asia & Pacific","AU",153.29142830321
"Australia","2005",3138.37,27.24614,23929.1643970046,"East Asia & Pacific","AU",154.69054398057
"Australia","2006",3192.96,27.35267,24295.0813799132,"East Asia & Pacific","AU",155.868795401495
"Australia","2007",3227.05,27.45878,24765.5489017597,"East Asia & Pacific","AU",157.370737120215
"Austria","1980",3351.86,24.84097,15628.1185250898,"Europe & Central Asia","AT",125.012473478009
"Austria","1981",3344.87,24.8811,15565.8216667055,"Europe & Central Asia","AT",124.763062108564
"Austria","1982",3397.7,24.93482,15867.506152113,"Europe & Central Asia","AT",125.966289744967
"Austria","1983",3358.35,24.98118,16365.6868276874,"Europe & Central Asia","AT",127.928444169729
"Austria","1984",3361.8,25.02208,16375.1091372363,"Europe & Central Asia","AT",127.965265354456
"Austria","1985",3375.14,25.06015,16776.3919415574,"Europe & Central Asia","AT",129.523711889203
"Austria","1986",3428.75,25.1068,17151.5794922359,"Europe & Central Asia","AT",130.964038927623
"Austria","1987",3417,25.14747,17373.3571722407,"Europe & Central Asia","AT",131.808031516447
"Austria","1988",3416.11,25.19333,17920.573939678,"Europe & Central Asia","AT",133.867747944298
"Austria","1989",3476.77,25.24928,18533.4758018163,"Europe & Central Asia","AT",136.137708963447
"Austria","1990",3508.77,25.30882,19192.0717206543,"Europe & Central Asia","AT",138.535452937702
"Austria","1991",3558.53,25.37186,19655.3656633117,"Europe & Central Asia","AT",140.197595069643
"Austria","1992",3554.55,25.43668,19847.2201845336,"Europe & Central Asia","AT",140.880162494702
"Austria","1993",3522.21,25.50507,19787.925799109,"Europe & Central Asia","AT",140.669562447279
"Austria","1994",3584.52,25.56626,20185.4180614586,"Europe & Central Asia","AT",142.075395693479
"Austria","1995",3606.67,25.61814,20692.2563127447,"Europe & Central Asia","AT",143.848032008591
"Austria","1996",3641.66,25.6641,21174.0521187142,"Europe & Central Asia","AT",145.513065113461
"Austria","1997",3591.72,25.71737,21638.408302589,"Europe & Central Asia","AT",147.099994230418
"Austria","1998",3726.51,25.75996,22432.9107221918,"Europe & Central Asia","AT",149.776202122339
"Austria","1999",3790.66,25.81773,23181.693164153,"Europe & Central Asia","AT",152.255355124715
"Austria","2000",3809.1,25.87471,23974.1830690696,"Europe & Central Asia","AT",154.835987641987
"Austria","2001",3816.93,25.93806,24087.3553798164,"Europe & Central Asia","AT",155.201016039897
"Austria","2002",3743.9,25.99583,24375.1138351038,"Europe & Central Asia","AT",156.125314523635
"Austria","2003",3714.35,26.06356,24466.7062975407,"Europe & Central Asia","AT",156.418369437674
"Austria","2004",3716.19,26.1436,24945.0477663774,"Europe & Central Asia","AT",157.940013189747
"Austria","2005",3700.89,26.21107,25370.4658657138,"Europe & Central Asia","AT",159.281090734945
"Austria","2006",3760.36,26.29374,26171.6909118266,"Europe & Central Asia","AT",161.776669862581
"Austria","2007",3818.8,26.38136,27036.4873319233,"Europe & Central Asia","AT",164.427757182062
"Azerbaijan","1992",2303.97,24.81781,932.256869280978,"Europe & Central Asia","AZ",30.5328817716405
"Azerbaijan","1993",2217.92,24.7625,706.096950066143,"Europe & Central Asia","AZ",26.572484830481
"Azerbaijan","1994",2100.15,24.69113,559.383164738559,"Europe & Central Asia","AZ",23.6512825178374
"Azerbaijan","1995",2148.47,24.61946,487.726363307952,"Europe & Central Asia","AZ",22.0845276903979
"Azerbaijan","1996",2265.03,24.55527,489.102589765283,"Europe & Central Asia","AZ",22.1156639006222
"Azerbaijan","1997",2083.84,24.49745,512.502637935773,"Europe & Central Asia","AZ",22.6385211075232
"Azerbaijan","1998",2133.11,24.47179,558.427420950344,"Europe & Central Asia","AZ",23.6310689760397
"Azerbaijan","1999",2296.13,24.47842,594.51067106531,"Europe & Central Asia","AZ",24.3825895069681
"Azerbaijan","2000",2406.22,24.51287,655.097432602586,"Europe & Central Asia","AZ",25.5948712167611
"Azerbaijan","2001",2479.61,24.57202,714.395687253877,"Europe & Central Asia","AZ",26.7281815179012
"Azerbaijan","2002",2647.96,24.66021,784.247892619232,"Europe & Central Asia","AZ",28.0044263040547
"Azerbaijan","2003",2747.47,24.77164,865.501273665827,"Europe & Central Asia","AZ",29.4194030134166
"Azerbaijan","2004",2894.6,24.89376,945.469173456443,"Europe & Central Asia","AZ",30.7484824577806
"Azerbaijan","2005",3001.06,25.06256,1182.91844674242,"Europe & Central Asia","AZ",34.3935814759443
"Azerbaijan","2006",3026.76,25.25706,1573.64217961026,"Europe & Central Asia","AZ",39.6691590484379
"Azerbaijan","2007",2961.19,25.45513,1945.63754911089,"Europe & Central Asia","AZ",44.1093816450751
"Bahamas","1980",2639.8,24.21064,17954.4174412846,"America","BS",133.994094800049
"Bahamas","1981",2499.44,24.30814,15939.8664760478,"America","BS",126.253184023405
"Bahamas","1982",2761.7,24.4275,16632.4225195594,"America","BS",128.966749666569
"Bahamas","1983",2697.75,24.54415,16855.9740960034,"America","BS",129.830559176195
"Bahamas","1984",2667.08,24.66558,18841.5161158178,"America","BS",137.264402216371
"Bahamas","1985",2713.15,24.78408,19359.4994960515,"America","BS",139.138418476176
"Bahamas","1986",2752.62,24.90724,19341.5905138012,"America","BS",139.074046873603
"Bahamas","1987",2747.89,25.03166,19571.0527767276,"America","BS",139.896578859984
"Bahamas","1988",2799.78,25.14778,19685.3614528794,"America","BS",140.304531120272
"Bahamas","1989",2788.45,25.26173,20653.8658026397,"America","BS",143.714528850216
"Bahamas","1990",2714.49,25.35641,19970.508333555,"America","BS",141.317048984031
"Bahamas","1991",2606.63,25.44039,18789.3494925558,"America","BS",137.07424810137
"Bahamas","1992",2501.14,25.51294,17736.2815900854,"America","BS",133.177631718263
"Bahamas","1993",2419.88,25.58479,17466.2108132342,"America","BS",132.159792725451
"Bahamas","1994",2421.11,25.65514,17707.1347614312,"America","BS",133.06815833035
"Bahamas","1995",2526.38,25.72418,18195.2476498066,"America","BS",134.88976110071
"Bahamas","1996",2527.05,25.79938,18702.8149550009,"America","BS",136.758235419301
"Bahamas","1997",2624.27,25.89374,18853.2426593671,"America","BS",137.307110738545
"Bahamas","1998",2564.69,25.99417,19514.567951781,"America","BS",139.694552333944
"Bahamas","1999",2649.65,26.1208,20665.6936605862,"America","BS",143.755673490079
"Bahamas","2000",2709.89,26.25748,21258.2924297247,"America","BS",145.802237396155
"Bahamas","2001",2714.45,26.38653,21530.3738035945,"America","BS",146.732320241978
"Bahamas","2002",2684.17,26.51184,21809.3471750373,"America","BS",147.679880738838
"Bahamas","2003",2669.14,26.62607,21228.0756889165,"America","BS",145.698578197992
"Bahamas","2004",2660.25,26.75612,21106.7200802453,"America","BS",145.281520092011
"Bahamas","2005",2695.88,26.88517,21507.7152578506,"America","BS",146.65508943726
"Bahamas","2006",2693.53,27.00715,21728.7088821674,"America","BS",147.406610713928
"Bahamas","2007",2712.5,27.12653,21721.6184097785,"America","BS",147.382558024274
"Bangladesh","1980",1845.76,20.51918,253.782281488064,"South Asia","BD",15.930545548978
"Bangladesh","1981",1823.12,20.47766,256.250629007411,"South Asia","BD",16.0078302404608
"Bangladesh","1982",1853.84,20.43741,255.338612691813,"South Asia","BD",15.9793182799459
"Bangladesh","1983",1874.22,20.40075,258.598376375623,"South Asia","BD",16.0809942595482
"Bangladesh","1984",1853.29,20.36524,264.823424637504,"South Asia","BD",16.2733962232075
"Bangladesh","1985",1892.02,20.32983,266.086821040315,"South Asia","BD",16.3121678829123
"Bangladesh","1986",1895.7,20.29654,269.955919614863,"South Asia","BD",16.4303353469996
"Bangladesh","1987",1965.83,20.26401,272.547567158472,"South Asia","BD",16.509014724037
"Bangladesh","1988",1945.62,20.23497,271.105771903368,"South Asia","BD",16.4652899125211
"Bangladesh","1989",1930.87,20.20736,271.091712228177,"South Asia","BD",16.4648629580746
"Bangladesh","1990",1959.5,20.18246,280.173683718706,"South Asia","BD",16.7383895198644
"Bangladesh","1991",1968.13,20.15921,282.779040472828,"South Asia","BD",16.8160352185891
"Bangladesh","1992",1966.85,20.14118,290.40821182653,"South Asia","BD",17.041367663029
"Bangladesh","1993",1875.57,20.12952,297.168501291737,"South Asia","BD",17.2385759647291
"Bangladesh","1994",1870.74,20.11823,302.818723633358,"South Asia","BD",17.4016873789112
"Bangladesh","1995",1910.86,20.1077,311.166570484931,"South Asia","BD",17.6399141291825
"Bangladesh","1996",1918.12,20.10489,318.920469192019,"South Asia","BD",17.8583445255158
"Bangladesh","1997",1965.75,20.11304,329.39604503102,"South Asia","BD",18.1492711983435
"Bangladesh","1998",2028.86,20.12622,339.858320082232,"South Asia","BD",18.4352466780955
"Bangladesh","1999",2136.9,20.13361,349.650741351404,"South Asia","BD",18.6989502740503
"Bangladesh","2000",2125.16,20.14774,363.639927319238,"South Asia","BD",19.0693452252362
"Bangladesh","2001",2196.2,20.16802,375.993460120693,"South Asia","BD",19.3905507946704
"Bangladesh","2002",2179.58,20.18621,385.806043171004,"South Asia","BD",19.6419460128319
"Bangladesh","2003",2213.66,20.20948,399.395956649274,"South Asia","BD",19.9848932108549
"Bangladesh","2004",2248.65,20.23957,417.953683814473,"South Asia","BD",20.4439155695398
"Bangladesh","2005",2234.17,20.27648,436.68818344131,"South Asia","BD",20.8970855250513
"Bangladesh","2006",2234.01,20.31554,459.862513886697,"South Asia","BD",21.4444051884564
"Bangladesh","2007",2281.18,20.35493,483.970868037653,"South Asia","BD",21.9993378999836
"Barbados","1980",3168.67,24.36372,7861.83475131317,"America","BB",88.6669879454195
"Barbados","1981",3072.42,24.43455,7581.70030327532,"America","BB",87.0729596561144
"Barbados","1982",2859.55,24.49314,7170.53953468073,"America","BB",84.6790383429142
"Barbados","1983",2981.05,24.54713,7148.99774759835,"America","BB",84.5517459760492
"Barbados","1984",2890.58,24.59913,7353.51925065996,"America","BB",85.752663227797
"Barbados","1985",2942.18,24.64998,7356.83353598602,"America","BB",85.7719857295261
"Barbados","1986",3057.06,24.71728,8015.60127335046,"America","BB",89.5298903905867
"Barbados","1987",3131.01,24.77976,8063.65339282075,"America","BB",89.7978473729786
"Barbados","1988",3048.33,24.84265,8533.74312322608,"America","BB",92.3782610965701
"Barbados","1989",3120.67,24.9079,8930.25644913022,"America","BB",94.500034122376
"Barbados","1990",3111.36,24.96113,8471.0886266522,"America","BB",92.0385170819924
"Barbados","1991",3046.86,25.00859,8197.55478318663,"America","BB",90.5403489234862
"Barbados","1992",2948.54,25.05249,7765.99956953561,"America","BB",88.1249089051195
"Barbados","1993",2924.87,25.09414,7820.32960725024,"America","BB",88.4326275039379
"Barbados","1994",2919.48,25.14401,8107.89161444088,"America","BB",90.043831629051
"Barbados","1995",2942.1,25.20411,8204.3752257857,"America","BB",90.5780063027758
"Barbados","1996",2975.48,25.2685,8328.88574351148,"America","BB",91.2627292135814
"Barbados","1997",3124.13,25.35236,8833.04760168644,"America","BB",93.9842944416057
"Barbados","1998",2976.84,25.42067,9166.79771392184,"America","BB",95.7433951451579
"Barbados","1999",3100.64,25.51681,9375.6582203758,"America","BB",96.8279826309306
"Barbados","2000",3025.07,25.60292,9565.4012283607,"America","BB",97.8028692235596
"Barbados","2001",3056.44,25.6891,9058.9002406341,"America","BB",95.1782550829448
"Barbados","2002",3056.06,25.77615,8717.53463928211,"America","BB",93.3677387499671
"Barbados","2003",3113.39,25.8702,8873.56807775371,"America","BB",94.1996182463268
"Barbados","2004",2936.81,25.9566,9181.61603337719,"America","BB",95.8207494928796
